,Date,Open,High,Low,Close*,Adj Close**,Volume
126,"Nov 23, 2022",849.28,854.73,848.94,851.7,851.7,"129,687,900"
127,"Nov 22, 2022",845.75,850.26,844.93,848.4,848.4,"146,742,600"
128,"Nov 21, 2022",837.62,844.48,836.82,842.06,842.06,"146,622,800"
129,"Nov 18, 2022",840.72,842.94,834.02,838.94,838.94,"164,523,900"
130,"Nov 17, 2022",825.05,833.34,819.76,833.02,833.02,"151,433,600"
131,"Nov 16, 2022",840.6,841.41,833.56,835.1,835.1,"163,968,800"
132,"Nov 15, 2022",843.18,845.98,834.47,841.64,841.64,"199,909,800"
133,"Nov 14, 2022",838.86,846.84,835.18,835.18,835.18,"182,161,000"
134,"Nov 11, 2022",842.37,846.56,837.69,840.9,840.9,"215,648,200"
135,"Nov 10, 2022",827.02,842.31,826.8,841.77,841.77,"239,140,700"
136,"Nov 09, 2022",814.5,819.65,806.9,807.6,807.6,"163,017,300"
137,"Nov 08, 2022",814.8,823.45,810.09,819.46,819.46,"181,987,600"
138,"Nov 07, 2022",807.32,813.65,802.82,812.48,812.48,"169,540,300"
139,"Nov 04, 2022",801.15,805.94,790.95,803.92,803.92,"196,783,000"
140,"Nov 03, 2022",776.96,798.21,774.89,791.34,791.34,"218,241,100"
141,"Nov 02, 2022",792.83,809.09,782.83,783.19,783.19,"239,370,500"
142,"Nov 01, 2022",803.25,804.34,792.49,797.24,797.24,"184,570,000"
143,"Oct 31, 2022",795.12,802.82,793.88,797.71,797.71,"209,912,600"
144,"Oct 28, 2022",783.76,800.91,781.97,800.42,800.42,"199,690,400"
145,"Oct 27, 2022",781.16,791.18,780.84,781.82,781.82,"212,098,500"
146,"Oct 26, 2022",775.31,783.93,770.23,772.98,772.98,"245,954,100"
147,"Oct 25, 2022",760.31,770.97,758.69,770.33,770.33,"213,368,900"
148,"Oct 24, 2022",754.45,762.9,753.58,760.09,760.09,"204,212,300"
149,"Oct 21, 2022",730.27,751.44,728.84,749.96,749.96,"246,551,000"
150,"Oct 20, 2022",742.76,746.94,729.21,730.61,730.61,"236,583,000"
151,"Oct 19, 2022",745.78,751.52,739.26,744.84,744.84,"240,757,000"
152,"Oct 18, 2022",747.54,752.09,739.97,750.01,750.01,"199,323,500"
153,"Oct 17, 2022",726.95,736.4,726.95,732.72,732.72,"204,474,600"
154,"Oct 14, 2022",737.56,739.15,715.56,716.63,716.63,"200,235,200"
155,"Oct 13, 2022",704.2,736.67,700.26,732.98,732.98,"252,359,300"
156,"Oct 12, 2022",722.0,725.57,717.07,717.22,717.22,"181,537,700"
157,"Oct 11, 2022",721.38,732.58,718.5,723.1,723.1,"249,912,600"
158,"Oct 10, 2022",727.22,730.22,717.17,723.01,723.01,"171,025,400"
159,"Oct 07, 2022",728.02,728.67,716.23,720.66,720.66,"199,030,700"
160,"Oct 06, 2022",740.61,744.57,732.97,734.78,734.78,"176,733,600"
161,"Oct 05, 2022",739.04,749.39,735.86,742.89,742.89,"169,185,700"
162,"Oct 04, 2022",732.99,747.42,732.99,747.2,747.2,"222,645,400"
163,"Oct 03, 2022",708.68,727.72,706.48,722.0,722.0,"207,261,100"
164,"Sep 30, 2022",707.94,714.38,700.4,700.6,700.6,"216,809,600"
165,"Sep 29, 2022",716.63,717.18,703.89,709.87,709.87,"197,179,000"
166,"Sep 28, 2022",710.83,726.99,708.43,723.1,723.1,"210,687,200"
167,"Sep 27, 2022",714.37,718.35,701.6,707.27,707.27,"216,323,900"
168,"Sep 26, 2022",715.1,721.09,706.79,709.46,709.46,"209,762,400"
169,"Sep 23, 2022",724.18,724.18,708.76,717.6,717.6,"245,348,200"
170,"Sep 22, 2022",740.55,741.45,730.36,731.27,731.27,"210,634,100"
171,"Sep 21, 2022",759.07,764.52,742.31,742.32,742.32,"204,142,800"
172,"Sep 20, 2022",756.29,756.29,746.22,752.38,752.38,"184,482,000"
173,"Sep 19, 2022",746.79,762.74,746.79,761.79,761.79,"184,594,000"
174,"Sep 16, 2022",751.96,754.85,745.22,751.77,751.77,"373,455,900"
175,"Sep 15, 2022",774.25,780.4,765.44,767.56,767.56,"208,973,000"
176,"Sep 14, 2022",777.04,779.22,766.38,775.84,775.84,"201,353,100"
177,"Sep 13, 2022",793.7,796.63,774.54,777.27,777.27,"184,225,400"
178,"Sep 12, 2022",807.15,811.92,803.96,807.86,807.86,"180,160,200"
179,"Sep 09, 2022",798.19,804.67,797.6,803.0,803.0,"180,510,800"
180,"Sep 08, 2022",785.61,792.98,781.1,792.76,792.76,"187,030,200"
181,"Sep 07, 2022",776.65,792.4,775.27,790.56,790.56,"205,195,300"
182,"Sep 06, 2022",777.87,781.53,771.34,777.89,777.89,"199,196,200"
183,"Sep 02, 2022",791.66,793.79,773.17,776.67,776.67,"163,300,000"
184,"Sep 01, 2022",778.77,784.67,774.89,784.43,784.43,"206,955,000"
185,"Aug 31, 2022",792.44,794.54,782.71,783.36,783.36,"220,225,400"
186,"Aug 30, 2022",803.58,804.44,787.09,790.2,790.2,"189,741,600"
187,"Aug 29, 2022",799.05,808.55,797.87,802.04,802.04,"179,555,900"
188,"Aug 26, 2022",836.66,836.97,805.31,805.58,805.58,"174,221,000"
189,"Aug 25, 2022",826.04,835.03,825.62,834.87,834.87,"166,622,900"
190,"Aug 24, 2022",820.35,824.76,819.05,822.33,822.33,"134,574,500"
191,"Aug 23, 2022",817.78,825.08,817.48,819.66,819.66,"155,675,800"
192,"Aug 22, 2022",823.36,824.94,817.23,818.13,818.13,"184,329,000"
193,"Aug 19, 2022",840.6,840.6,831.92,834.36,834.36,"172,495,800"
194,"Aug 18, 2022",843.37,846.42,840.65,845.08,845.08,"125,970,100"
195,"Aug 17, 2022",838.57,846.1,838.07,842.34,842.34,"150,311,000"
196,"Aug 16, 2022",841.85,852.58,841.81,848.93,848.93,"151,172,600"
197,"Aug 15, 2022",838.05,846.27,836.8,845.16,845.16,"143,054,100"
198,"Aug 12, 2022",833.31,843.35,831.96,843.18,843.18,"139,765,300"
199,"Aug 11, 2022",832.39,838.31,829.53,830.99,830.99,"168,001,200"
200,"Aug 10, 2022",821.55,829.57,820.19,827.15,827.15,"182,482,800"
201,"Aug 09, 2022",812.49,813.39,807.62,809.19,809.19,"176,929,200"
202,"Aug 08, 2022",818.19,820.79,810.29,812.2,812.2,"166,906,000"
203,"Aug 05, 2022",805.45,813.04,804.9,812.82,812.82,"139,924,000"
204,"Aug 04, 2022",809.22,813.69,807.11,811.11,811.11,"165,710,300"
205,"Aug 03, 2022",804.0,810.88,799.0,808.58,808.58,"174,680,900"
206,"Aug 02, 2022",806.48,810.82,799.51,800.77,800.77,"187,419,100"
207,"Aug 01, 2022",804.58,811.93,802.71,809.29,809.29,"194,194,800"
208,"Jul 29, 2022",793.15,810.19,792.68,808.28,808.28,"197,479,100"
209,"Jul 28, 2022",779.92,793.01,778.0,792.4,792.4,"225,484,500"
210,"Jul 27, 2022",768.49,779.81,764.56,776.32,776.32,"210,687,300"
211,"Jul 26, 2022",765.88,771.14,762.53,764.25,764.25,"183,085,400"
212,"Jul 25, 2022",765.51,770.44,761.32,768.31,768.31,"148,294,000"
213,"Jul 22, 2022",770.09,771.9,761.28,764.72,764.72,"183,599,500"
214,"Jul 21, 2022",759.82,767.31,756.72,767.07,767.07,"240,434,300"
215,"Jul 20, 2022",756.04,763.65,753.6,761.87,761.87,"176,894,300"
216,"Jul 19, 2022",735.7,757.1,735.7,756.29,756.29,"193,742,100"
217,"Jul 18, 2022",740.65,743.46,728.03,730.13,730.13,"183,521,600"
218,"Jul 15, 2022",732.59,735.49,725.84,734.53,734.53,"195,250,300"
219,"Jul 14, 2022",716.91,723.78,712.77,723.08,723.08,"191,183,200"
220,"Jul 13, 2022",725.39,732.92,722.83,727.32,727.32,"230,777,900"
221,"Jul 12, 2022",736.2,746.0,733.65,736.16,736.16,"248,666,100"
222,"Jul 11, 2022",738.93,743.17,736.9,738.54,738.54,"147,480,500"
223,"Jul 08, 2022",746.81,747.99,737.91,743.51,743.51,"147,169,600"
224,"Jul 07, 2022",743.1,748.54,738.62,746.95,746.95,"178,761,300"
225,"Jul 06, 2022",734.56,742.61,728.81,738.19,738.19,"168,274,700"
226,"Jul 05, 2022",734.8,734.8,721.34,733.72,733.72,"221,716,600"
227,"Jul 01, 2022",737.98,747.41,731.66,745.11,745.11,"178,014,100"
228,"Jun 30, 2022",728.3,741.58,724.1,738.41,738.41,"222,025,600"
229,"Jun 29, 2022",741.69,741.82,730.74,736.35,736.35,"174,174,400"
230,"Jun 28, 2022",754.38,762.58,740.5,740.94,740.94,"185,210,300"
231,"Jun 27, 2022",754.43,754.8,746.63,749.55,749.55,"162,328,800"
232,"Jun 24, 2022",731.06,751.61,731.06,751.42,751.42,"279,120,200"
233,"Jun 23, 2022",729.66,731.99,717.5,726.06,726.06,"208,818,500"
234,"Jun 22, 2022",723.4,735.7,722.95,729.9,729.9,"198,934,800"
235,"Jun 21, 2022",730.93,736.69,727.29,733.82,733.82,"213,127,900"
236,"Jun 17, 2022",721.1,727.72,712.82,720.96,720.96,"368,037,800"
237,"Jun 16, 2022",736.29,736.29,718.97,722.66,722.66,"267,150,000"
238,"Jun 15, 2022",746.13,756.29,736.72,747.92,747.92,"246,278,000"
239,"Jun 14, 2022",746.28,750.98,734.53,740.45,740.45,"237,212,700"
240,"Jun 13, 2022",750.28,751.31,737.93,742.31,742.31,"259,697,200"
241,"Jun 10, 2022",776.85,776.85,765.34,765.48,765.48,"218,961,900"
242,"Jun 09, 2022",801.2,804.17,788.75,788.81,788.81,"159,562,100"
243,"Jun 08, 2022",812.42,815.0,802.82,804.65,804.65,"148,460,700"
244,"Jun 07, 2022",803.63,820.16,798.82,819.64,819.64,"151,237,800"
245,"Jun 06, 2022",810.7,813.33,806.95,808.67,808.67,"152,816,100"
246,"Jun 03, 2022",802.35,807.25,800.34,805.43,805.43,"187,029,900"
247,"Jun 02, 2022",797.92,808.69,791.66,808.34,808.34,"161,025,600"
248,"Jun 01, 2022",802.47,804.45,786.88,793.32,793.32,"188,683,100"
249,"May 31, 2022",798.11,803.65,790.69,798.27,798.27,"314,733,300"
250,"May 27, 2022",794.11,805.17,794.11,805.12,805.12,"165,968,400"
