,Date,Open,High,Low,Close*,Adj Close**,Volume
1147,"Nov 05, 2018",500.99,510.53,500.99,509.06,509.06,-
1148,"Nov 02, 2018",501.52,510.67,495.32,500.99,500.99,-
1149,"Nov 01, 2018",497.37,503.95,493.46,501.52,501.52,-
1150,"Oct 31, 2018",494.41,505.69,494.41,497.37,497.37,-
1151,"Oct 30, 2018",483.31,495.65,482.11,494.41,494.41,-
1152,"Oct 29, 2018",492.59,496.83,477.33,483.31,483.31,-
1153,"Oct 26, 2018",496.47,498.66,484.71,492.59,492.59,-
1154,"Oct 25, 2018",490.83,501.36,490.83,496.47,496.47,-
1155,"Oct 24, 2018",510.17,512.45,490.36,490.83,490.83,-
1156,"Oct 23, 2018",524.19,524.19,503.28,510.17,510.17,-
1157,"Oct 22, 2018",530.02,530.55,520.94,524.19,524.19,-
1158,"Oct 19, 2018",534.41,537.89,529.76,530.02,530.02,-
1159,"Oct 18, 2018",537.01,539.4,531.34,534.41,534.41,-
1160,"Oct 17, 2018",540.77,541.02,532.57,537.01,537.01,-
1161,"Oct 16, 2018",536.08,541.25,535.64,540.77,540.77,-
1162,"Oct 15, 2018",540.51,542.59,536.07,536.08,536.08,-
1163,"Oct 12, 2018",538.87,545.77,532.44,540.51,540.51,-
1164,"Oct 11, 2018",556.04,556.04,535.38,538.87,538.87,-
1165,"Oct 10, 2018",576.72,578.06,555.93,556.04,556.04,-
1166,"Oct 09, 2018",571.09,580.35,570.64,576.72,576.72,-
1167,"Oct 08, 2018",571.36,572.03,565.2,571.09,571.09,-
1168,"Oct 05, 2018",571.61,573.23,568.01,571.36,571.36,-
1169,"Oct 04, 2018",574.55,575.42,568.3,571.61,571.61,-
1170,"Oct 03, 2018",569.86,575.65,569.86,574.55,574.55,-
1171,"Oct 02, 2018",569.13,571.39,565.51,569.86,569.86,-
1172,"Oct 01, 2018",560.91,570.87,560.91,569.13,569.13,-
1173,"Sep 28, 2018",562.37,566.74,559.55,560.91,560.91,-
1174,"Sep 27, 2018",562.11,565.28,560.97,562.37,562.37,-
1175,"Sep 26, 2018",567.74,567.74,561.64,562.11,562.11,-
1176,"Sep 25, 2018",564.51,570.35,564.51,567.74,567.74,-
1177,"Sep 24, 2018",556.34,566.65,556.34,564.51,564.51,-
1178,"Sep 21, 2018",552.36,557.99,551.48,556.34,556.34,-
1179,"Sep 20, 2018",552.68,556.91,551.91,552.36,552.36,-
1180,"Sep 19, 2018",550.58,554.51,550.39,552.68,552.68,-
1181,"Sep 18, 2018",546.77,554.14,546.77,550.58,550.58,-
1182,"Sep 17, 2018",545.87,550.42,545.6,546.77,546.77,-
1183,"Sep 14, 2018",542.83,547.84,542.83,545.87,545.87,-
1184,"Sep 13, 2018",542.82,543.94,538.28,542.83,542.83,-
1185,"Sep 12, 2018",540.06,548.11,540.06,542.82,542.82,-
1186,"Sep 11, 2018",534.83,543.03,532.91,540.06,540.06,-
1187,"Sep 10, 2018",534.93,540.06,534.74,534.83,534.83,-
1188,"Sep 07, 2018",535.06,535.96,527.36,534.93,534.93,-
1189,"Sep 06, 2018",545.58,545.58,533.85,535.06,535.06,-
1190,"Sep 05, 2018",546.02,546.02,538.23,545.58,545.58,-
1191,"Sep 04, 2018",547.58,550.21,544.01,546.02,546.02,-
1192,"Aug 31, 2018",551.63,551.63,545.32,547.58,547.58,-
1193,"Aug 30, 2018",553.39,554.27,548.98,551.63,551.63,-
1194,"Aug 29, 2018",549.94,555.66,549.94,553.39,553.39,-
