,Open,High,Low,Close*,Adj Close**,Volume,Date1,Difference
29,855.37,860.69,852.74,855.69,855.69,"186,692,500",2023-04-18,0.32000000000005
30,847.39,851.78,845.98,851.74,851.74,"159,982,900",2023-04-17,4.350000000000023
31,843.35,849.40,840.06,845.07,845.07,"183,594,100",2023-04-14,1.7200000000000273
32,842.97,847.57,834.47,846.09,846.09,"236,216,100",2023-04-13,3.1200000000000045
33,843.95,847.86,840.74,842.91,842.91,"277,754,100",2023-04-12,-1.0400000000000773
34,838.03,843.94,837.23,840.11,840.11,"166,118,300",2023-04-11,2.080000000000041
35,825.46,835.20,824.89,835.19,835.19,"152,819,900",2023-04-10,9.730000000000018
36,827.63,830.94,824.20,827.76,827.76,"169,062,700",2023-04-06,0.12999999999999545
37,835.83,838.02,825.42,827.97,827.97,"200,068,900",2023-04-05,-7.860000000000014
38,857.8,858.17,835.93,838.88,838.88,"172,600,000",2023-04-04,-18.91999999999996
39,854.39,861.34,852.04,858.21,858.21,"151,687,700",2023-04-03,3.82000000000005
40,849.49,856.82,848.60,856.59,856.59,"167,807,400",2023-03-31,7.100000000000023
41,847.75,849.32,842.70,845.47,845.47,"142,406,000",2023-03-30,-2.2799999999999727
42,838.3,844.10,837.79,843.55,843.55,"150,882,000",2023-03-29,5.25
43,827.6,834.80,827.33,831.74,831.74,"127,735,100",2023-03-28,4.139999999999986
44,826.12,830.11,822.11,827.24,827.24,"151,589,900",2023-03-27,1.1200000000000045
45,812.23,820.94,806.33,820.48,820.48,"175,955,600",2023-03-24,8.25
46,820.69,830.83,812.34,817.61,817.61,"187,277,300",2023-03-23,-3.080000000000041
47,835.32,839.24,819.40,819.46,819.46,"180,188,400",2023-03-22,-15.860000000000014
48,835.25,838.90,831.26,835.38,835.38,"171,557,100",2023-03-21,0.12999999999999545
49,819.06,827.72,819.00,826.06,826.06,"183,970,800",2023-03-20,7.0
50,826.81,826.95,811.57,815.0,815.00,"349,914,600",2023-03-17,-11.809999999999945
51,813.39,831.11,811.52,828.48,828.48,"214,341,800",2023-03-16,15.090000000000032
52,825.44,825.45,805.53,818.08,818.08,"269,844,500",2023-03-15,-7.360000000000014
53,841.26,847.34,829.30,839.14,839.14,"247,268,700",2023-03-14,-2.1200000000000045
54,825.65,837.73,823.24,830.38,830.38,"226,727,400",2023-03-13,4.730000000000018
55,850.18,853.59,832.41,835.48,835.48,"234,908,400",2023-03-10,-14.699999999999932
56,868.05,871.26,849.74,851.0,851.00,"191,314,300",2023-03-09,-17.049999999999955
57,862.69,865.62,857.66,863.67,863.67,"136,013,600",2023-03-08,0.9799999999999045
58,872.76,874.07,861.20,861.7,861.70,"176,527,900",2023-03-07,-11.059999999999945
59,874.28,878.66,871.69,872.77,872.77,"157,954,300",2023-03-06,-1.509999999999991
60,868.32,875.89,864.02,874.52,874.52,"157,519,100",2023-03-03,6.199999999999932
61,851.31,866.91,850.96,865.34,865.34,"142,199,200",2023-03-02,14.030000000000086
62,851.31,859.70,850.62,855.08,855.08,"147,491,800",2023-03-01,3.7700000000000955
63,852.77,857.18,851.20,851.88,851.88,"187,809,500",2023-02-28,-0.8899999999999864
64,857.41,860.64,852.30,854.04,854.04,"156,716,200",2023-02-27,-3.3700000000000045
65,843.46,848.25,839.76,846.99,846.99,"150,485,800",2023-02-24,3.5299999999999727
66,852.89,856.91,843.09,851.92,851.92,"175,482,300",2023-02-23,-0.9700000000000273
67,851.55,855.32,845.23,848.54,848.54,"174,726,700",2023-02-22,-3.009999999999991
68,864.88,866.78,850.04,850.77,850.77,"176,923,700",2023-02-21,-14.110000000000014
69,865.02,871.14,861.39,870.74,870.74,"165,289,600",2023-02-17,5.720000000000027
70,865.09,871.91,861.90,865.28,865.28,"141,957,100",2023-02-16,0.18999999999994088
71,864.71,874.97,863.28,874.82,874.82,"131,834,600",2023-02-15,10.110000000000014
72,869.13,873.24,860.70,869.36,869.36,"150,740,500",2023-02-14,0.2300000000000182
73,865.0,872.27,864.55,871.83,871.83,"151,806,500",2023-02-13,6.830000000000041
74,856.78,864.58,855.12,864.22,864.22,"142,151,600",2023-02-10,7.440000000000055
75,870.07,871.75,855.62,857.89,857.89,"153,751,000",2023-02-09,-12.180000000000064
76,867.35,870.04,863.01,865.51,865.51,"151,809,600",2023-02-08,-1.8400000000000318
77,865.91,872.85,856.84,870.62,870.62,"159,537,600",2023-02-07,4.710000000000036
78,867.58,870.61,864.60,868.47,868.47,"148,537,000",2023-02-06,0.8899999999999864
79,870.06,877.28,868.17,870.28,870.28,"171,760,000",2023-02-03,0.22000000000002728
80,868.73,879.61,865.66,874.82,874.82,"251,057,500",2023-02-02,6.090000000000032
81,858.62,873.98,854.76,868.1,868.10,"226,883,600",2023-02-01,9.480000000000018
82,849.64,861.96,847.32,861.96,861.96,"210,391,500",2023-01-31,12.32000000000005
83,852.12,858.53,846.78,847.44,847.44,"164,454,900",2023-01-30,-4.67999999999995
84,851.26,859.75,850.49,855.73,855.73,"172,059,400",2023-01-27,4.470000000000027
85,851.6,852.89,842.04,852.73,852.73,"216,501,700",2023-01-26,1.1299999999999955
86,844.13,849.78,836.15,848.01,848.01,"203,026,000",2023-01-25,3.8799999999999955
87,845.36,854.63,838.51,852.53,852.53,"180,728,200",2023-01-24,7.169999999999959
88,839.53,851.21,837.22,847.05,847.05,"181,949,800",2023-01-23,7.519999999999982
89,828.07,837.94,824.09,837.89,837.89,"205,211,900",2023-01-20,9.819999999999936
90,839.04,839.92,826.16,826.29,826.29,"210,992,700",2023-01-19,-12.75
91,862.2,864.37,843.34,843.87,843.87,"237,825,800",2023-01-18,-18.33000000000004
92,867.52,867.70,858.99,859.73,859.73,"205,586,300",2023-01-17,-7.789999999999964
93,859.89,867.77,858.95,867.03,867.03,"206,047,900",2023-01-13,7.139999999999986
94,866.0,871.32,859.57,868.1,868.10,"262,315,900",2023-01-12,2.1000000000000227
95,859.15,863.29,855.32,863.19,863.19,"190,066,900",2023-01-11,4.040000000000077
96,848.11,855.39,847.28,855.0,855.00,"166,397,800",2023-01-10,6.889999999999986
97,855.14,863.78,849.34,850.41,850.41,"192,922,300",2023-01-09,-4.730000000000018
98,838.56,856.33,838.23,854.0,854.00,"185,585,000",2023-01-06,15.440000000000055
99,836.34,836.97,829.17,831.6,831.60,"173,152,600",2023-01-05,-4.740000000000009
100,835.18,842.93,834.03,840.73,840.73,"221,395,600",2023-01-04,5.550000000000068
101,834.4,837.44,825.53,833.12,833.12,"152,864,100",2023-01-03,-1.2799999999999727
102,830.78,832.36,823.54,831.4,831.40,"114,709,100",2022-12-30,0.6200000000000045
103,828.55,836.96,827.88,834.7,834.70,"118,614,800",2022-12-29,6.150000000000091
104,836.83,839.01,824.53,824.6,824.60,"125,317,700",2022-12-28,-12.230000000000018
105,834.29,839.50,831.58,835.58,835.58,"125,257,600",2022-12-27,1.2900000000000773
106,827.49,834.04,824.61,832.86,832.86,"99,053,100",2022-12-23,5.3700000000000045
107,833.78,833.78,815.55,828.14,828.14,"149,830,600",2022-12-22,-5.639999999999986
108,831.21,839.95,830.30,838.65,838.65,"164,108,900",2022-12-21,7.439999999999941
109,821.44,828.45,819.85,823.45,823.45,"157,556,000",2022-12-20,2.009999999999991
110,825.97,831.72,818.37,822.28,822.28,"156,100,900",2022-12-19,-3.6900000000000546
111,823.42,828.40,818.72,826.54,826.54,"392,884,100",2022-12-16,3.1200000000000045
112,842.23,842.92,826.43,830.55,830.55,"225,214,500",2022-12-15,-11.680000000000064
113,854.5,862.43,847.15,851.42,851.42,"211,271,100",2022-12-14,-3.080000000000041
114,867.38,867.38,846.98,853.02,853.02,"249,136,600",2022-12-13,-14.360000000000014
115,837.49,850.05,836.78,849.99,849.99,"159,471,800",2022-12-12,12.5
116,842.14,845.27,835.33,835.7,835.70,"141,426,300",2022-12-09,-6.439999999999941
117,842.04,847.57,839.57,842.55,842.55,"151,686,700",2022-12-08,0.5099999999999909
118,837.12,843.26,836.01,837.76,837.76,"168,678,100",2022-12-07,0.6399999999999864
119,850.18,850.68,832.37,838.91,838.91,"163,615,800",2022-12-06,-11.269999999999982
120,855.42,855.87,847.37,848.65,848.65,"175,365,400",2022-12-05,-6.769999999999982
121,849.48,866.09,849.48,863.37,863.37,"156,911,600",2022-12-02,13.889999999999986
122,861.17,863.16,851.85,858.03,858.03,"156,978,000",2022-12-01,-3.1399999999999864
123,844.1,858.08,834.89,858.06,858.06,"239,726,900",2022-11-30,13.959999999999923
124,841.27,845.68,838.60,844.62,844.62,"134,934,600",2022-11-29,3.3500000000000227
125,848.89,851.73,836.79,839.42,839.42,"151,518,500",2022-11-28,-9.470000000000027
126,853.33,856.57,852.66,854.86,854.86,"65,003,800",2022-11-25,1.5299999999999727
127,849.28,854.73,848.94,851.7,851.70,"129,687,900",2022-11-23,2.4200000000000728
128,845.75,850.26,844.93,848.4,848.40,"146,742,600",2022-11-22,2.6499999999999773
129,837.62,844.48,836.82,842.06,842.06,"146,622,800",2022-11-21,4.439999999999941
130,840.72,842.94,834.02,838.94,838.94,"164,523,900",2022-11-18,-1.7799999999999727
131,825.05,833.34,819.76,833.02,833.02,"151,433,600",2022-11-17,7.970000000000027
132,840.6,841.41,833.56,835.1,835.10,"163,968,800",2022-11-16,-5.5
133,843.18,845.98,834.47,841.64,841.64,"199,909,800",2022-11-15,-1.5399999999999636
134,838.86,846.84,835.18,835.18,835.18,"182,161,000",2022-11-14,-3.6800000000000637
135,842.37,846.56,837.69,840.9,840.90,"215,648,200",2022-11-11,-1.4700000000000273
136,827.02,842.31,826.80,841.77,841.77,"239,140,700",2022-11-10,14.75
137,814.5,819.65,806.90,807.6,807.60,"163,017,300",2022-11-09,-6.899999999999977
138,814.8,823.45,810.09,819.46,819.46,"181,987,600",2022-11-08,4.660000000000082
139,807.32,813.65,802.82,812.48,812.48,"169,540,300",2022-11-07,5.159999999999968
140,801.15,805.94,790.95,803.92,803.92,"196,783,000",2022-11-04,2.769999999999982
141,776.96,798.21,774.89,791.34,791.34,"218,241,100",2022-11-03,14.379999999999995
142,792.83,809.09,782.83,783.19,783.19,"239,370,500",2022-11-02,-9.639999999999986
143,803.25,804.34,792.49,797.24,797.24,"184,570,000",2022-11-01,-6.009999999999991
144,795.12,802.82,793.88,797.71,797.71,"209,912,600",2022-10-31,2.590000000000032
145,783.76,800.91,781.97,800.42,800.42,"199,690,400",2022-10-28,16.659999999999968
146,781.16,791.18,780.84,781.82,781.82,"212,098,500",2022-10-27,0.6600000000000819
147,775.31,783.93,770.23,772.98,772.98,"245,954,100",2022-10-26,-2.3299999999999272
148,760.31,770.97,758.69,770.33,770.33,"213,368,900",2022-10-25,10.020000000000095
149,754.45,762.90,753.58,760.09,760.09,"204,212,300",2022-10-24,5.639999999999986
150,730.27,751.44,728.84,749.96,749.96,"246,551,000",2022-10-21,19.690000000000055
151,742.76,746.94,729.21,730.61,730.61,"236,583,000",2022-10-20,-12.149999999999977
152,745.78,751.52,739.26,744.84,744.84,"240,757,000",2022-10-19,-0.9399999999999409
153,747.54,752.09,739.97,750.01,750.01,"199,323,500",2022-10-18,2.4700000000000273
154,726.95,736.40,726.95,732.72,732.72,"204,474,600",2022-10-17,5.769999999999982
155,737.56,739.15,715.56,716.63,716.63,"200,235,200",2022-10-14,-20.92999999999995
156,704.2,736.67,700.26,732.98,732.98,"252,359,300",2022-10-13,28.779999999999973
157,722.0,725.57,717.07,717.22,717.22,"181,537,700",2022-10-12,-4.779999999999973
158,721.38,732.58,718.50,723.1,723.10,"249,912,600",2022-10-11,1.7200000000000273
159,727.22,730.22,717.17,723.01,723.01,"171,025,400",2022-10-10,-4.210000000000036
160,728.02,728.67,716.23,720.66,720.66,"199,030,700",2022-10-07,-7.360000000000014
161,740.61,744.57,732.97,734.78,734.78,"176,733,600",2022-10-06,-5.830000000000041
162,739.04,749.39,735.86,742.89,742.89,"169,185,700",2022-10-05,3.8500000000000227
163,732.99,747.42,732.99,747.2,747.20,"222,645,400",2022-10-04,14.210000000000036
164,708.68,727.72,706.48,722.0,722.00,"207,261,100",2022-10-03,13.32000000000005
165,707.94,714.38,700.40,700.6,700.60,"216,809,600",2022-09-30,-7.340000000000032
166,716.63,717.18,703.89,709.87,709.87,"197,179,000",2022-09-29,-6.759999999999991
167,710.83,726.99,708.43,723.1,723.10,"210,687,200",2022-09-28,12.269999999999982
168,714.37,718.35,701.60,707.27,707.27,"216,323,900",2022-09-27,-7.100000000000023
169,715.1,721.09,706.79,709.46,709.46,"209,762,400",2022-09-26,-5.639999999999986
170,724.18,724.18,708.76,717.6,717.60,"245,348,200",2022-09-23,-6.579999999999927
171,740.55,741.45,730.36,731.27,731.27,"210,634,100",2022-09-22,-9.279999999999973
172,759.07,764.52,742.31,742.32,742.32,"204,142,800",2022-09-21,-16.75
173,756.29,756.29,746.22,752.38,752.38,"184,482,000",2022-09-20,-3.909999999999968
174,746.79,762.74,746.79,761.79,761.79,"184,594,000",2022-09-19,15.0
175,751.96,754.85,745.22,751.77,751.77,"373,455,900",2022-09-16,-0.19000000000005457
176,774.25,780.40,765.44,767.56,767.56,"208,973,000",2022-09-15,-6.690000000000055
177,777.04,779.22,766.38,775.84,775.84,"201,353,100",2022-09-14,-1.1999999999999318
178,793.7,796.63,774.54,777.27,777.27,"184,225,400",2022-09-13,-16.430000000000064
179,807.15,811.92,803.96,807.86,807.86,"180,160,200",2022-09-12,0.7100000000000364
180,798.19,804.67,797.60,803.0,803.00,"180,510,800",2022-09-09,4.809999999999945
181,785.61,792.98,781.10,792.76,792.76,"187,030,200",2022-09-08,7.149999999999977
182,776.65,792.40,775.27,790.56,790.56,"205,195,300",2022-09-07,13.909999999999968
183,777.87,781.53,771.34,777.89,777.89,"199,196,200",2022-09-06,0.01999999999998181
184,791.66,793.79,773.17,776.67,776.67,"163,300,000",2022-09-02,-14.990000000000009
185,778.77,784.67,774.89,784.43,784.43,"206,955,000",2022-09-01,5.659999999999968
186,792.44,794.54,782.71,783.36,783.36,"220,225,400",2022-08-31,-9.080000000000041
187,803.58,804.44,787.09,790.2,790.20,"189,741,600",2022-08-30,-13.379999999999995
188,799.05,808.55,797.87,802.04,802.04,"179,555,900",2022-08-29,2.990000000000009
189,836.66,836.97,805.31,805.58,805.58,"174,221,000",2022-08-26,-31.079999999999927
190,826.04,835.03,825.62,834.87,834.87,"166,622,900",2022-08-25,8.830000000000041
191,820.35,824.76,819.05,822.33,822.33,"134,574,500",2022-08-24,1.9800000000000182
192,817.78,825.08,817.48,819.66,819.66,"155,675,800",2022-08-23,1.8799999999999955
193,823.36,824.94,817.23,818.13,818.13,"184,329,000",2022-08-22,-5.230000000000018
194,840.6,840.60,831.92,834.36,834.36,"172,495,800",2022-08-19,-6.240000000000009
195,843.37,846.42,840.65,845.08,845.08,"125,970,100",2022-08-18,1.7100000000000364
196,838.57,846.10,838.07,842.34,842.34,"150,311,000",2022-08-17,3.769999999999982
197,841.85,852.58,841.81,848.93,848.93,"151,172,600",2022-08-16,7.079999999999927
198,838.05,846.27,836.80,845.16,845.16,"143,054,100",2022-08-15,7.110000000000014
199,833.31,843.35,831.96,843.18,843.18,"139,765,300",2022-08-12,9.870000000000005
200,832.39,838.31,829.53,830.99,830.99,"168,001,200",2022-08-11,-1.3999999999999773
201,821.55,829.57,820.19,827.15,827.15,"182,482,800",2022-08-10,5.600000000000023
202,812.49,813.39,807.62,809.19,809.19,"176,929,200",2022-08-09,-3.2999999999999545
203,818.19,820.79,810.29,812.2,812.20,"166,906,000",2022-08-08,-5.990000000000009
204,805.45,813.04,804.90,812.82,812.82,"139,924,000",2022-08-05,7.3700000000000045
205,809.22,813.69,807.11,811.11,811.11,"165,710,300",2022-08-04,1.8899999999999864
206,804.0,810.88,799.00,808.58,808.58,"174,680,900",2022-08-03,4.580000000000041
207,806.48,810.82,799.51,800.77,800.77,"187,419,100",2022-08-02,-5.710000000000036
208,804.58,811.93,802.71,809.29,809.29,"194,194,800",2022-08-01,4.709999999999923
209,793.15,810.19,792.68,808.28,808.28,"197,479,100",2022-07-29,15.129999999999995
210,779.92,793.01,778.00,792.4,792.40,"225,484,500",2022-07-28,12.480000000000018
211,768.49,779.81,764.56,776.32,776.32,"210,687,300",2022-07-27,7.830000000000041
212,765.88,771.14,762.53,764.25,764.25,"183,085,400",2022-07-26,-1.6299999999999955
213,765.51,770.44,761.32,768.31,768.31,"148,294,000",2022-07-25,2.7999999999999545
214,770.09,771.90,761.28,764.72,764.72,"183,599,500",2022-07-22,-5.3700000000000045
215,759.82,767.31,756.72,767.07,767.07,"240,434,300",2022-07-21,7.25
216,756.04,763.65,753.60,761.87,761.87,"176,894,300",2022-07-20,5.830000000000041
217,735.7,757.10,735.70,756.29,756.29,"193,742,100",2022-07-19,20.589999999999918
218,740.65,743.46,728.03,730.13,730.13,"183,521,600",2022-07-18,-10.519999999999982
219,732.59,735.49,725.84,734.53,734.53,"195,250,300",2022-07-15,1.9399999999999409
220,716.91,723.78,712.77,723.08,723.08,"191,183,200",2022-07-14,6.170000000000073
221,725.39,732.92,722.83,727.32,727.32,"230,777,900",2022-07-13,1.9300000000000637
222,736.2,746.00,733.65,736.16,736.16,"248,666,100",2022-07-12,-0.04000000000007731
223,738.93,743.17,736.90,738.54,738.54,"147,480,500",2022-07-11,-0.38999999999998636
224,746.81,747.99,737.91,743.51,743.51,"147,169,600",2022-07-08,-3.2999999999999545
225,743.1,748.54,738.62,746.95,746.95,"178,761,300",2022-07-07,3.8500000000000227
226,734.56,742.61,728.81,738.19,738.19,"168,274,700",2022-07-06,3.630000000000109
227,734.8,734.80,721.34,733.72,733.72,"221,716,600",2022-07-05,-1.0799999999999272
228,737.98,747.41,731.66,745.11,745.11,"178,014,100",2022-07-01,7.1299999999999955
229,728.3,741.58,724.10,738.41,738.41,"222,025,600",2022-06-30,10.110000000000014
230,741.69,741.82,730.74,736.35,736.35,"174,174,400",2022-06-29,-5.340000000000032
231,754.38,762.58,740.50,740.94,740.94,"185,210,300",2022-06-28,-13.43999999999994
232,754.43,754.80,746.63,749.55,749.55,"162,328,800",2022-06-27,-4.8799999999999955
233,731.06,751.61,731.06,751.42,751.42,"279,120,200",2022-06-24,20.360000000000014
234,729.66,731.99,717.50,726.06,726.06,"208,818,500",2022-06-23,-3.6000000000000227
235,723.4,735.70,722.95,729.9,729.90,"198,934,800",2022-06-22,6.5
236,730.93,736.69,727.29,733.82,733.82,"213,127,900",2022-06-21,2.8900000000001
237,721.1,727.72,712.82,720.96,720.96,"368,037,800",2022-06-17,-0.13999999999998636
238,736.29,736.29,718.97,722.66,722.66,"267,150,000",2022-06-16,-13.629999999999995
239,746.13,756.29,736.72,747.92,747.92,"246,278,000",2022-06-15,1.7899999999999636
240,746.28,750.98,734.53,740.45,740.45,"237,212,700",2022-06-14,-5.829999999999927
241,750.28,751.31,737.93,742.31,742.31,"259,697,200",2022-06-13,-7.970000000000027
242,776.85,776.85,765.34,765.48,765.48,"218,961,900",2022-06-10,-11.370000000000005
243,801.2,804.17,788.75,788.81,788.81,"159,562,100",2022-06-09,-12.3900000000001
244,812.42,815.00,802.82,804.65,804.65,"148,460,700",2022-06-08,-7.769999999999982
245,803.63,820.16,798.82,819.64,819.64,"151,237,800",2022-06-07,16.00999999999999
246,810.7,813.33,806.95,808.67,808.67,"152,816,100",2022-06-06,-2.0300000000000864
247,802.35,807.25,800.34,805.43,805.43,"187,029,900",2022-06-03,3.0799999999999272
248,797.92,808.69,791.66,808.34,808.34,"161,025,600",2022-06-02,10.420000000000073
249,802.47,804.45,786.88,793.32,793.32,"188,683,100",2022-06-01,-9.149999999999977
250,798.11,803.65,790.69,798.27,798.27,"314,733,300",2022-05-31,0.15999999999996817
251,794.11,805.17,794.11,805.12,805.12,"165,968,400",2022-05-27,11.009999999999991
252,779.08,792.95,779.08,788.97,788.97,"193,993,500",2022-05-26,9.889999999999986
253,767.21,776.33,764.31,773.54,773.54,"191,748,500",2022-05-25,6.329999999999927
254,765.9,770.67,752.94,768.63,768.63,"195,109,000",2022-05-24,2.730000000000018
255,763.47,771.30,760.79,769.57,769.57,"173,674,300",2022-05-23,6.100000000000023
256,769.47,769.47,742.84,757.2,757.20,"236,227,000",2022-05-20,-12.269999999999982
257,765.46,774.93,756.80,765.4,765.40,"213,488,400",2022-05-19,-0.06000000000005912
258,797.27,797.27,770.77,772.7,772.70,"210,864,000",2022-05-18,-24.569999999999936
259,796.73,803.96,791.22,802.83,802.83,"194,588,200",2022-05-17,6.100000000000023
260,784.1,791.13,778.72,784.94,784.94,"178,369,400",2022-05-16,0.8400000000000318
261,781.44,790.41,778.24,786.26,786.26,"206,960,200",2022-05-13,4.819999999999936
262,772.3,781.43,762.03,776.66,776.66,"254,743,500",2022-05-12,4.360000000000014
263,782.49,795.48,774.50,775.59,775.59,"222,864,100",2022-05-11,-6.899999999999977
264,794.4,798.35,775.03,782.85,782.85,"244,179,600",2022-05-10,-11.549999999999955
265,799.42,800.85,784.79,787.95,787.95,"242,493,100",2022-05-09,-11.469999999999914
266,810.44,810.44,794.73,807.37,807.37,"212,579,400",2022-05-06,-3.07000000000005
267,829.45,830.95,806.60,812.62,812.62,"220,611,600",2022-05-05,-16.83000000000004
268,812.57,836.62,808.92,834.85,834.85,"240,812,100",2022-05-04,22.279999999999973
269,807.75,816.38,804.82,811.56,811.56,"213,589,000",2022-05-03,3.8099999999999454
270,804.01,812.93,790.55,805.92,805.92,"239,640,800",2022-05-02,1.9099999999999682
271,826.13,829.01,802.86,804.56,804.56,"239,504,500",2022-04-29,-21.57000000000005
272,820.04,829.31,809.54,826.23,826.23,"235,535,200",2022-04-28,6.190000000000055
273,813.53,824.34,809.99,816.88,816.88,"252,795,400",2022-04-27,3.3500000000000227
274,827.95,828.97,813.99,814.0,814.00,"242,651,600",2022-04-26,-13.950000000000045
275,827.51,833.27,813.36,832.25,832.25,"223,199,100",2022-04-25,4.740000000000009
276,849.27,849.27,831.64,832.24,832.24,"225,605,600",2022-04-22,-17.029999999999973
277,870.03,872.46,851.56,853.46,853.46,"308,920,300",2022-04-21,-16.569999999999936
278,862.01,867.96,861.06,862.09,862.09,"194,918,800",2022-04-20,0.08000000000004093
279,845.21,858.62,845.21,857.43,857.43,"194,767,300",2022-04-19,12.219999999999914
280,843.41,850.26,838.81,842.21,842.21,"166,150,500",2022-04-18,-1.1999999999999318
281,849.14,853.14,845.17,845.44,845.44,"245,080,100",2022-04-14,-3.699999999999932
282,840.05,846.90,840.05,846.25,846.25,"272,070,700",2022-04-13,6.2000000000000455
283,841.38,850.09,834.75,838.15,838.15,"196,210,100",2022-04-12,-3.230000000000018
284,840.43,849.15,838.18,839.33,839.33,"196,923,500",2022-04-11,-1.099999999999909
285,846.05,849.70,840.51,841.81,841.81,"183,157,800",2022-04-08,-4.240000000000009
286,841.9,849.95,833.76,846.93,846.93,"233,107,900",2022-04-07,5.029999999999973
287,844.49,846.48,838.58,844.33,844.33,"254,729,500",2022-04-06,-0.15999999999996817
288,859.78,866.66,849.20,850.83,850.83,"217,350,800",2022-04-05,-8.949999999999932
289,863.23,863.61,853.14,862.86,862.86,"174,963,000",2022-04-04,-0.37000000000000455
290,873.74,874.49,857.81,864.37,864.37,"195,430,700",2022-04-01,-9.370000000000005
291,881.84,887.52,870.46,870.46,870.46,"216,237,100",2022-03-31,-11.379999999999995
292,884.2,889.81,880.74,884.31,884.31,"184,411,400",2022-03-30,0.10999999999989996
293,882.4,886.14,877.28,885.63,885.63,"341,048,000",2022-03-29,3.230000000000018
294,876.12,877.76,869.68,877.75,877.75,"175,018,900",2022-03-28,1.6299999999999955
295,873.59,877.61,870.04,877.48,877.48,"176,472,900",2022-03-25,3.8899999999999864
296,868.14,872.15,866.02,872.0,872.00,"175,634,900",2022-03-24,3.8600000000000136
297,870.61,871.82,865.43,865.55,865.55,"187,450,200",2022-03-23,-5.060000000000059
298,871.5,875.79,869.35,873.54,873.54,"217,103,700",2022-03-22,2.0399999999999636
299,864.85,872.11,863.66,868.94,868.94,"255,843,600",2022-03-21,4.090000000000032
300,863.15,867.86,856.18,867.47,867.47,"331,025,700",2022-03-18,4.32000000000005
301,849.01,864.05,848.40,864.05,864.05,"228,125,800",2022-03-17,15.039999999999964
302,845.26,854.35,836.15,852.61,852.61,"306,782,800",2022-03-16,7.350000000000023
303,833.7,843.37,831.41,841.52,841.52,"300,862,400",2022-03-15,7.819999999999936
304,830.12,837.42,822.88,828.66,828.66,"271,891,900",2022-03-14,-1.4600000000000364
305,837.56,842.22,825.51,826.0,826.00,"237,973,300",2022-03-11,-11.559999999999945
306,825.78,833.99,824.07,832.65,832.65,"263,437,000",2022-03-10,6.8700000000000045
307,828.84,839.92,828.84,833.65,833.65,"338,532,300",2022-03-09,4.809999999999945
308,826.47,840.81,818.32,818.79,818.79,"385,355,400",2022-03-08,-7.680000000000064
309,847.21,850.12,823.83,824.02,824.02,"397,023,400",2022-03-07,-23.190000000000055
310,842.87,847.70,835.23,846.81,846.81,"337,620,900",2022-03-04,3.939999999999941
311,849.56,855.78,845.17,848.73,848.73,"261,355,800",2022-03-03,-0.8299999999999272
