,Date,Open,High,Low,Close*,Adj Close**,Volume
46,"Mar 23, 2023",753.13,756.38,746.26,749.13,749.13,"149,371,800"
47,"Mar 22, 2023",759.96,763.71,752.31,752.38,752.38,"126,338,600"
48,"Mar 21, 2023",763.10,763.41,754.63,759.84,759.84,"140,404,800"
49,"Mar 20, 2023",753.80,761.28,753.80,760.78,760.78,"148,400,300"
50,"Mar 17, 2023",754.91,755.03,746.65,750.63,750.63,"277,877,400"
51,"Mar 16, 2023",754.24,756.02,750.08,755.19,755.19,"142,661,600"
52,"Mar 15, 2023",745.98,756.48,744.59,755.75,755.75,"156,832,300"
53,"Mar 14, 2023",746.79,751.29,743.79,750.65,750.65,"142,676,300"
54,"Mar 13, 2023",740.56,755.65,740.56,744.68,744.68,"159,935,700"
55,"Mar 10, 2023",746.14,748.91,738.23,741.17,741.17,"119,123,700"
56,"Mar 09, 2023",754.76,755.31,742.54,744.56,744.56,"111,493,700"
57,"Mar 08, 2023",750.47,752.37,747.12,751.67,751.67,"108,134,000"
58,"Mar 07, 2023",758.94,760.78,749.33,750.78,750.78,"121,265,300"
59,"Mar 06, 2023",753.87,759.03,753.74,758.17,758.17,"113,595,000"
60,"Mar 03, 2023",754.61,756.50,749.13,755.69,755.69,"110,100,900"
61,"Mar 02, 2023",745.46,756.77,744.86,755.09,755.09,"116,296,900"
62,"Mar 01, 2023",749.12,750.00,740.32,746.03,746.03,"120,357,100"
63,"Feb 28, 2023",753.96,755.86,751.09,751.73,751.73,"153,512,100"
64,"Feb 27, 2023",762.23,764.16,755.90,757.41,757.41,"103,971,200"
65,"Feb 24, 2023",758.55,759.88,753.78,758.81,758.81,"94,644,700"
66,"Feb 23, 2023",765.66,767.30,758.80,763.31,763.31,"100,592,200"
67,"Feb 22, 2023",767.98,772.45,762.96,764.96,764.96,"117,052,900"
68,"Feb 21, 2023",765.69,770.81,762.69,767.01,767.01,"141,715,300"
69,"Feb 17, 2023",760.04,769.90,759.59,769.60,769.60,"126,658,200"
70,"Feb 16, 2023",760.54,764.57,755.84,759.80,759.80,"114,767,700"
71,"Feb 15, 2023",762.94,765.96,759.66,765.89,765.89,"100,535,400"
72,"Feb 14, 2023",771.06,771.26,762.05,764.47,764.47,"112,678,200"
73,"Feb 13, 2023",764.99,771.77,764.99,771.64,771.64,"105,927,100"
74,"Feb 10, 2023",757.28,763.09,753.96,762.70,762.70,"116,012,500"
75,"Feb 09, 2023",763.37,764.94,754.59,755.67,755.67,"113,095,300"
76,"Feb 08, 2023",760.70,761.19,756.99,757.91,757.91,"105,709,900"
77,"Feb 07, 2023",761.07,765.51,756.35,764.28,764.28,"125,719,200"
78,"Feb 06, 2023",766.19,768.41,764.36,767.03,767.03,"123,002,300"
79,"Feb 03, 2023",771.47,771.76,761.55,766.84,766.84,"130,650,300"
80,"Feb 02, 2023",773.67,775.23,766.73,770.11,770.11,"144,628,100"
81,"Feb 01, 2023",769.96,780.35,766.99,776.77,776.77,"129,549,000"
82,"Jan 31, 2023",764.61,770.92,762.15,770.91,770.91,"149,400,700"
83,"Jan 30, 2023",761.35,767.97,761.11,762.71,762.71,"122,273,600"
84,"Jan 27, 2023",763.70,765.78,758.50,762.14,762.14,"129,777,000"
85,"Jan 26, 2023",765.91,765.91,761.54,764.07,764.07,"111,068,200"
86,"Jan 25, 2023",760.57,766.20,756.07,766.19,766.19,"113,128,900"
87,"Jan 24, 2023",767.08,768.16,756.72,764.03,764.03,"104,524,100"
88,"Jan 23, 2023",759.88,765.18,757.99,761.11,761.11,"111,786,000"
89,"Jan 20, 2023",753.24,758.90,748.17,758.85,758.85,"154,760,100"
90,"Jan 19, 2023",760.38,760.60,752.60,752.72,752.72,"132,126,100"
91,"Jan 18, 2023",778.89,779.26,759.43,760.45,760.45,"157,897,600"
92,"Jan 17, 2023",783.43,787.83,780.39,781.17,781.17,"131,064,500"
93,"Jan 13, 2023",775.76,781.40,775.42,781.20,781.20,"99,361,200"
94,"Jan 12, 2023",785.25,785.69,775.80,777.62,777.62,"110,175,500"
95,"Jan 11, 2023",786.24,788.12,777.19,783.83,783.83,"118,318,800"
96,"Jan 10, 2023",785.16,786.32,780.68,783.33,783.33,"97,917,900"
97,"Jan 09, 2023",791.53,797.27,784.44,784.59,784.59,"116,272,700"
98,"Jan 06, 2023",779.77,795.62,779.77,792.74,792.74,"125,464,600"
99,"Jan 05, 2023",777.34,778.40,770.22,771.85,771.85,"133,500,200"
100,"Jan 04, 2023",778.42,783.93,774.62,779.53,779.53,"124,462,100"
101,"Jan 03, 2023",779.97,779.97,768.77,777.29,777.29,"110,767,300"
102,"Dec 30, 2022",781.17,781.55,773.41,779.13,779.13,"79,283,600"
103,"Dec 29, 2022",782.54,785.37,781.45,782.78,782.78,"70,792,900"
104,"Dec 28, 2022",791.30,792.56,779.43,779.62,779.62,"73,572,600"
105,"Dec 27, 2022",788.36,790.96,785.30,789.55,789.55,"81,716,700"
106,"Dec 23, 2022",781.59,786.27,779.51,785.87,785.87,"65,881,700"
107,"Dec 22, 2022",781.98,782.12,773.23,781.76,781.76,"93,347,400"
108,"Dec 21, 2022",779.77,786.80,779.41,784.02,784.02,"100,955,000"
109,"Dec 20, 2022",776.21,780.34,772.99,777.64,777.64,"109,214,500"
110,"Dec 19, 2022",778.86,784.09,773.02,777.78,777.78,"114,403,300"
111,"Dec 16, 2022",777.64,780.58,771.71,778.10,778.10,"277,563,300"
112,"Dec 15, 2022",789.54,790.92,776.34,782.22,782.22,"130,458,400"
113,"Dec 14, 2022",797.67,803.24,791.15,795.43,795.43,"125,807,400"
114,"Dec 13, 2022",806.73,806.73,791.57,796.01,796.01,"144,113,600"
115,"Dec 12, 2022",791.28,797.56,788.28,797.34,797.34,"104,983,800"
116,"Dec 09, 2022",792.92,794.79,788.96,789.18,789.18,"117,775,500"
117,"Dec 08, 2022",790.50,795.38,789.08,795.26,795.26,"97,630,200"
118,"Dec 07, 2022",790.08,793.72,788.98,791.81,791.81,"118,473,600"
119,"Dec 06, 2022",796.00,797.72,785.02,788.85,788.85,"111,179,000"
120,"Dec 05, 2022",795.90,796.38,792.28,794.23,794.23,"115,058,700"
121,"Dec 02, 2022",794.98,804.75,793.66,803.89,803.89,"108,465,900"
122,"Dec 01, 2022",801.60,802.35,796.44,800.38,800.38,"132,324,500"
123,"Nov 30, 2022",787.79,804.18,784.18,804.18,804.18,"212,947,500"
124,"Nov 29, 2022",790.85,791.87,785.56,789.76,789.76,"96,068,800"
125,"Nov 28, 2022",793.61,796.89,791.67,792.68,792.68,"105,353,000"
126,"Nov 25, 2022",794.82,795.71,793.73,795.14,795.14,"47,775,900"
127,"Nov 23, 2022",793.56,795.99,791.83,794.68,794.68,"81,044,000"
128,"Nov 22, 2022",791.73,792.43,789.24,792.03,792.03,"101,295,300"
129,"Nov 21, 2022",780.60,787.58,779.26,786.39,786.39,"115,682,000"
130,"Nov 18, 2022",776.65,779.90,773.89,778.78,778.78,"116,182,400"
131,"Nov 17, 2022",766.16,770.98,764.57,770.79,770.79,"104,980,600"
132,"Nov 16, 2022",769.40,774.71,768.86,770.67,770.67,"118,140,600"
133,"Nov 15, 2022",769.52,772.87,761.69,767.14,767.14,"145,751,500"
134,"Nov 14, 2022",766.03,771.29,758.73,758.89,758.89,"141,995,800"
135,"Nov 11, 2022",768.45,768.88,754.11,765.85,765.85,"158,309,600"
136,"Nov 10, 2022",760.25,768.29,753.90,766.93,766.93,"153,628,500"
137,"Nov 09, 2022",756.25,759.81,748.03,748.54,748.54,"103,266,500"
138,"Nov 08, 2022",755.89,761.64,749.49,757.10,757.10,"100,664,900"
139,"Nov 07, 2022",749.21,756.18,748.49,754.52,754.52,"108,768,100"
140,"Nov 04, 2022",747.08,752.31,738.32,748.01,748.01,"119,667,800"
141,"Nov 03, 2022",736.67,743.03,734.62,739.60,739.60,"114,008,100"
142,"Nov 02, 2022",755.51,760.93,741.79,742.08,742.08,"142,634,000"
143,"Nov 01, 2022",759.29,762.85,752.55,755.15,755.15,"119,600,500"
144,"Oct 31, 2022",760.07,761.83,755.73,757.25,757.25,"142,770,100"
145,"Oct 28, 2022",747.54,763.53,746.84,761.97,761.97,"122,559,900"
146,"Oct 27, 2022",747.02,750.39,744.57,745.43,745.43,"133,998,900"
147,"Oct 26, 2022",742.68,750.60,739.85,745.15,745.15,"132,399,400"
148,"Oct 25, 2022",732.54,741.31,728.70,740.34,740.34,"139,701,900"
149,"Oct 24, 2022",723.53,732.73,721.83,731.08,731.08,"130,199,100"
150,"Oct 21, 2022",707.24,719.91,704.72,718.21,718.21,"130,889,000"
151,"Oct 20, 2022",716.77,718.47,706.55,707.22,707.22,"121,578,000"
152,"Oct 19, 2022",719.73,725.09,714.56,717.44,717.44,"110,611,000"
153,"Oct 18, 2022",719.43,725.24,716.35,720.21,720.21,"119,986,000"
154,"Oct 17, 2022",708.82,714.61,708.82,710.88,710.88,"125,527,700"
155,"Oct 14, 2022",719.77,721.37,702.30,703.05,703.05,"146,221,500"
156,"Oct 13, 2022",696.18,718.87,695.29,716.18,716.18,"174,511,200"
157,"Oct 12, 2022",707.17,713.34,704.83,704.85,704.85,"139,912,000"
158,"Oct 11, 2022",695.74,707.63,694.85,701.50,701.50,"140,572,900"
159,"Oct 10, 2022",695.54,697.89,689.39,695.04,695.04,"116,383,700"
160,"Oct 07, 2022",702.38,702.77,690.31,693.02,693.02,"125,740,900"
161,"Oct 06, 2022",713.63,715.44,702.35,703.95,703.95,"124,408,200"
162,"Oct 05, 2022",715.89,718.03,707.17,714.40,714.40,"109,945,400"
163,"Oct 04, 2022",712.98,722.33,712.36,718.73,718.73,"137,387,200"
164,"Oct 03, 2022",699.59,709.64,697.31,707.87,707.87,"144,844,100"
165,"Sep 30, 2022",710.30,711.14,695.69,695.78,695.78,"152,449,500"
166,"Sep 29, 2022",719.01,720.23,704.25,708.45,708.45,"116,946,200"
167,"Sep 28, 2022",715.26,723.78,708.50,720.27,720.27,"136,632,000"
168,"Sep 27, 2022",727.24,731.70,710.67,711.81,711.81,"141,244,500"
169,"Sep 26, 2022",722.68,730.90,721.18,724.55,724.55,"129,086,600"
170,"Sep 23, 2022",733.14,733.14,716.65,724.50,724.50,"131,378,900"
171,"Sep 22, 2022",738.68,742.33,736.16,737.29,737.29,"111,416,200"
172,"Sep 21, 2022",746.70,752.96,738.70,738.72,738.72,"130,611,900"
173,"Sep 20, 2022",741.50,742.86,735.49,741.26,741.26,"100,377,500"
174,"Sep 19, 2022",738.33,745.52,737.96,745.24,745.24,"109,574,200"
175,"Sep 16, 2022",737.71,741.31,736.03,740.39,740.39,"269,418,400"
176,"Sep 15, 2022",744.49,744.66,736.34,738.51,738.51,"121,578,800"
177,"Sep 14, 2022",747.14,748.73,740.72,745.11,745.11,"127,630,300"
178,"Sep 13, 2022",765.08,766.16,743.98,745.90,745.90,"140,424,400"
179,"Sep 12, 2022",770.10,773.84,768.12,771.41,771.41,"121,088,500"
180,"Sep 09, 2022",762.78,773.23,760.00,768.24,768.24,"122,645,500"
181,"Sep 08, 2022",758.67,763.59,751.97,760.92,760.92,"128,066,200"
182,"Sep 07, 2022",751.00,763.19,750.84,762.22,762.22,"122,481,200"
183,"Sep 06, 2022",754.04,759.15,747.85,748.96,748.96,"136,135,200"
184,"Sep 02, 2022",768.20,771.62,750.60,753.74,753.74,"112,562,300"
185,"Sep 01, 2022",756.68,764.64,753.52,764.38,764.38,"127,785,000"
186,"Aug 31, 2022",764.95,767.07,758.98,758.98,758.98,"129,366,700"
187,"Aug 30, 2022",772.28,772.33,761.55,763.40,763.40,"89,913,600"
188,"Aug 29, 2022",767.74,775.60,765.78,771.04,771.04,"88,329,100"
189,"Aug 26, 2022",792.92,793.73,771.58,772.14,772.14,"102,125,700"
190,"Aug 25, 2022",788.33,791.92,785.14,791.80,791.80,"86,517,100"
191,"Aug 24, 2022",787.05,790.00,785.20,788.21,788.21,"84,222,900"
192,"Aug 23, 2022",786.95,787.58,783.08,786.33,786.33,"87,742,700"
193,"Aug 22, 2022",795.32,796.30,788.84,789.91,789.91,"95,083,600"
194,"Aug 19, 2022",800.40,802.55,797.36,798.74,798.74,"111,901,900"
195,"Aug 18, 2022",799.32,802.49,797.04,801.52,801.52,"96,285,500"
196,"Aug 17, 2022",798.56,802.51,798.14,799.49,799.49,"95,128,300"
197,"Aug 16, 2022",795.81,804.67,795.81,801.36,801.36,"130,757,600"
198,"Aug 15, 2022",783.44,792.34,782.56,791.80,791.80,"102,079,200"
199,"Aug 12, 2022",779.19,783.78,776.36,783.55,783.55,"96,508,100"
200,"Aug 11, 2022",781.74,784.16,775.40,776.40,776.40,"91,904,100"
201,"Aug 10, 2022",779.30,780.88,775.99,778.90,778.90,"102,582,000"
202,"Aug 09, 2022",776.02,776.18,771.47,773.16,773.16,"94,495,700"
203,"Aug 08, 2022",777.07,779.65,772.21,773.78,773.78,"95,814,800"
204,"Aug 05, 2022",771.54,774.56,767.07,774.28,774.28,"97,099,300"
205,"Aug 04, 2022",780.40,781.61,772.79,775.44,775.44,"112,170,200"
206,"Aug 03, 2022",776.49,783.30,774.35,781.60,781.60,"109,839,700"
207,"Aug 02, 2022",783.46,783.68,776.13,777.06,777.06,"130,280,100"
208,"Aug 01, 2022",772.50,785.58,772.50,782.83,782.83,"133,781,400"
209,"Jul 29, 2022",770.65,774.63,768.04,773.50,773.50,"168,553,500"
210,"Jul 28, 2022",767.09,780.83,766.00,779.12,779.12,"115,253,000"
211,"Jul 27, 2022",759.53,768.94,754.30,766.95,766.95,"145,011,600"
212,"Jul 26, 2022",754.88,761.89,753.10,761.01,761.01,"143,922,300"
213,"Jul 25, 2022",762.55,766.39,760.53,764.63,764.63,"96,688,400"
214,"Jul 22, 2022",758.48,763.34,756.88,761.15,761.15,"91,885,100"
215,"Jul 21, 2022",751.69,757.55,750.25,755.96,755.96,"104,672,200"
216,"Jul 20, 2022",758.98,759.55,749.66,753.22,753.22,"105,942,600"
217,"Jul 19, 2022",757.35,759.73,754.66,758.75,758.75,"121,261,800"
218,"Jul 18, 2022",758.19,760.38,749.54,750.62,750.62,"106,295,700"
219,"Jul 15, 2022",758.79,762.37,754.92,758.09,758.09,"126,161,600"
220,"Jul 14, 2022",746.57,756.13,744.23,755.10,755.10,"131,604,700"
221,"Jul 13, 2022",750.28,760.33,747.35,753.86,753.86,"111,262,200"
222,"Jul 12, 2022",757.06,763.84,751.26,753.79,753.79,"105,428,400"
223,"Jul 11, 2022",756.55,761.43,753.66,756.14,756.14,"106,126,800"
224,"Jul 08, 2022",758.98,763.18,754.98,757.23,757.23,"102,060,600"
225,"Jul 07, 2022",757.31,759.71,753.94,758.66,758.66,"127,062,100"
226,"Jul 06, 2022",758.22,763.66,755.81,758.08,758.08,"131,017,900"
227,"Jul 05, 2022",756.92,758.46,744.26,756.46,756.46,"128,985,400"
228,"Jul 01, 2022",750.18,761.15,749.22,760.77,760.77,"124,758,500"
229,"Jun 30, 2022",745.52,753.16,741.43,750.05,750.05,"149,970,600"
230,"Jun 29, 2022",748.27,753.40,747.67,750.49,750.49,"119,839,400"
231,"Jun 28, 2022",759.10,763.62,746.07,746.82,746.82,"114,293,400"
232,"Jun 27, 2022",758.21,760.69,754.59,756.91,756.91,"115,285,800"
233,"Jun 24, 2022",749.42,758.99,748.34,758.61,758.61,"209,841,700"
234,"Jun 23, 2022",734.35,745.37,734.35,744.75,744.75,"144,598,400"
235,"Jun 22, 2022",728.12,735.14,724.76,730.45,730.45,"171,983,300"
236,"Jun 21, 2022",716.84,732.72,716.84,730.94,730.94,"163,684,600"
237,"Jun 17, 2022",715.45,719.83,709.03,711.82,711.82,"268,321,400"
238,"Jun 16, 2022",709.89,719.98,705.68,714.75,714.75,"149,308,300"
239,"Jun 15, 2022",723.42,729.32,711.74,719.48,719.48,"150,112,900"
240,"Jun 14, 2022",728.65,730.07,713.61,718.89,718.89,"138,852,500"
241,"Jun 13, 2022",732.85,738.15,725.54,728.27,728.27,"146,231,600"
242,"Jun 10, 2022",739.69,750.28,734.52,744.53,744.53,"123,831,400"
243,"Jun 09, 2022",758.33,765.34,747.08,747.32,747.32,"123,227,200"
244,"Jun 08, 2022",764.08,765.48,758.07,758.71,758.71,"115,550,700"
245,"Jun 07, 2022",756.69,769.15,755.24,768.11,768.11,"109,942,300"
246,"Jun 06, 2022",768.80,772.13,762.36,764.90,764.90,"97,804,700"
247,"Jun 03, 2022",770.30,772.42,762.98,764.48,764.48,"102,868,900"
248,"Jun 02, 2022",763.76,772.70,751.11,772.53,772.53,"137,394,100"
249,"Jun 01, 2022",773.75,773.99,757.02,762.06,762.06,"124,668,800"
250,"May 31, 2022",774.88,777.32,764.35,772.20,772.20,"231,922,400"
251,"May 27, 2022",769.53,777.88,768.95,777.86,777.86,"130,082,700"
252,"May 26, 2022",764.27,773.10,763.62,769.45,769.45,"134,995,200"
253,"May 25, 2022",760.09,763.19,754.62,760.84,760.84,"119,845,100"
254,"May 24, 2022",747.12,761.80,746.99,760.56,760.56,"123,466,700"
255,"May 23, 2022",739.18,750.91,738.77,748.13,748.13,"131,092,700"
256,"May 20, 2022",734.87,734.87,721.00,732.76,732.76,"183,779,300"
257,"May 19, 2022",740.23,740.23,726.95,730.82,730.82,"194,581,300"
258,"May 18, 2022",787.24,787.24,743.45,745.55,745.55,"221,733,800"
259,"May 17, 2022",800.67,800.79,789.78,796.36,796.36,"172,916,100"
260,"May 16, 2022",802.22,809.43,798.06,805.64,805.64,"105,145,000"
261,"May 13, 2022",793.65,802.74,789.47,802.00,802.00,"115,928,700"
262,"May 12, 2022",791.78,796.82,782.35,790.76,790.76,"141,327,300"
263,"May 11, 2022",794.66,803.96,790.52,791.23,791.23,"142,865,400"
264,"May 10, 2022",803.31,806.19,790.94,793.97,793.97,"166,270,600"
265,"May 09, 2022",795.18,807.20,790.25,800.02,800.02,"170,913,500"
266,"May 06, 2022",798.24,804.78,792.61,799.62,799.62,"142,111,200"
267,"May 05, 2022",813.25,813.25,794.28,799.96,799.96,"142,308,500"
268,"May 04, 2022",798.18,816.45,795.70,815.41,815.41,"133,442,800"
269,"May 03, 2022",799.34,805.23,792.83,798.13,798.13,"140,725,300"
270,"May 02, 2022",815.54,816.93,788.27,800.04,800.04,"156,571,100"
271,"Apr 29, 2022",831.17,831.40,809.38,810.50,810.50,"162,297,200"
272,"Apr 28, 2022",821.02,833.80,817.74,832.69,832.69,"127,334,500"
273,"Apr 27, 2022",821.33,829.59,818.32,820.98,820.98,"127,466,100"
274,"Apr 26, 2022",830.20,833.41,818.59,818.77,818.77,"133,710,200"
275,"Apr 25, 2022",829.47,833.30,816.45,831.07,831.07,"140,021,600"
276,"Apr 22, 2022",843.14,843.87,826.89,827.69,827.69,"131,460,400"
277,"Apr 21, 2022",843.88,849.55,840.67,841.10,841.10,"119,720,000"
278,"Apr 20, 2022",832.20,844.23,832.20,841.99,841.99,"118,486,700"
279,"Apr 19, 2022",818.77,831.16,817.55,829.84,829.84,"104,384,800"
280,"Apr 18, 2022",822.39,826.01,815.47,817.81,817.81,"91,695,200"
281,"Apr 14, 2022",826.19,830.37,824.22,824.51,824.51,"129,982,500"
282,"Apr 13, 2022",819.46,825.91,819.06,824.86,824.86,"116,908,000"
283,"Apr 12, 2022",819.92,825.07,816.53,819.22,819.22,"123,855,200"
284,"Apr 11, 2022",824.49,827.62,818.19,819.38,819.38,"125,038,300"
285,"Apr 08, 2022",822.28,825.97,818.74,823.24,823.24,"124,112,200"
286,"Apr 07, 2022",811.35,821.95,811.15,820.00,820.00,"135,632,200"
287,"Apr 06, 2022",798.93,811.63,796.19,810.46,810.46,"139,364,000"
288,"Apr 05, 2022",796.50,807.87,796.50,799.36,799.36,"111,300,700"
289,"Apr 04, 2022",799.31,799.31,789.80,798.82,798.82,"107,800,700"
290,"Apr 01, 2022",793.30,802.06,791.77,801.38,801.38,"113,999,600"
291,"Mar 31, 2022",793.90,797.63,791.46,791.47,791.47,"148,627,200"
292,"Mar 30, 2022",790.70,794.85,787.61,794.85,794.85,"103,302,300"
293,"Mar 29, 2022",789.99,795.02,786.74,793.62,793.62,"122,956,100"
294,"Mar 28, 2022",783.35,786.39,778.82,786.39,786.39,"97,551,000"
295,"Mar 25, 2022",778.48,784.36,777.50,783.16,783.16,"98,615,400"
296,"Mar 24, 2022",773.51,776.93,771.79,776.88,776.88,"109,030,100"
297,"Mar 23, 2022",778.93,780.69,771.24,772.12,772.12,"121,308,100"
298,"Mar 22, 2022",776.26,780.43,772.83,779.02,779.02,"123,607,500"
299,"Mar 21, 2022",774.47,780.87,769.72,773.95,773.95,"127,955,500"
300,"Mar 18, 2022",770.96,773.85,766.66,773.04,773.04,"249,376,000"
301,"Mar 17, 2022",766.12,772.47,763.74,770.98,770.98,"111,723,000"
302,"Mar 16, 2022",766.05,770.31,755.67,766.42,766.42,"138,472,400"
303,"Mar 15, 2022",753.03,766.49,753.03,765.39,765.39,"137,533,200"
304,"Mar 14, 2022",747.62,756.00,744.42,748.81,748.81,"144,162,500"
305,"Mar 11, 2022",755.21,760.16,743.87,744.60,744.60,"127,576,000"
306,"Mar 10, 2022",755.86,757.75,746.46,753.27,753.27,"142,949,400"
307,"Mar 09, 2022",762.78,766.42,756.69,760.07,760.07,"152,966,500"
308,"Mar 08, 2022",775.42,777.93,754.59,755.07,755.07,"195,880,900"
309,"Mar 07, 2022",786.26,788.48,774.39,775.53,775.53,"206,743,700"
310,"Mar 04, 2022",783.33,791.42,777.62,790.30,790.30,"165,372,500"
311,"Mar 03, 2022",785.48,794.05,785.48,789.16,789.16,"163,444,800"
312,"Mar 02, 2022",776.60,787.08,774.88,783.54,783.54,"136,919,500"
313,"Mar 01, 2022",779.27,784.38,771.61,775.79,775.79,"136,211,500"
314,"Feb 28, 2022",779.76,783.23,771.43,780.49,780.49,"156,188,200"
315,"Feb 25, 2022",770.02,791.71,770.02,790.89,790.89,"140,841,300"
316,"Feb 24, 2022",774.58,774.58,752.97,766.96,766.96,"191,006,500"
317,"Feb 23, 2022",789.14,789.79,779.43,780.29,780.29,"125,022,600"
318,"Feb 22, 2022",793.25,794.54,782.00,786.77,786.77,"149,976,800"
319,"Feb 18, 2022",791.64,796.71,789.08,793.39,793.39,"148,952,500"
320,"Feb 17, 2022",782.84,794.62,782.05,792.51,792.51,"147,794,000"
321,"Feb 16, 2022",783.66,788.28,777.99,785.37,785.37,"123,313,900"
322,"Feb 15, 2022",784.71,791.91,780.41,783.83,783.83,"111,711,800"
323,"Feb 14, 2022",784.90,787.23,772.15,782.39,782.39,"135,782,800"
324,"Feb 11, 2022",789.13,792.40,781.95,784.66,784.66,"134,944,300"
325,"Feb 10, 2022",791.01,794.60,784.21,787.08,787.08,"133,942,800"
326,"Feb 09, 2022",796.77,800.76,794.10,795.29,795.29,"120,279,600"
327,"Feb 08, 2022",793.02,797.70,791.32,795.15,795.15,"108,406,600"
328,"Feb 07, 2022",794.80,796.37,788.48,792.54,792.54,"118,440,700"
329,"Feb 04, 2022",799.39,805.26,787.47,791.72,791.72,"139,178,700"
330,"Feb 03, 2022",798.88,805.26,796.07,801.36,801.36,"120,816,700"
331,"Feb 02, 2022",792.12,802.28,792.12,801.25,801.25,"126,495,600"
332,"Feb 01, 2022",791.86,793.94,783.57,791.88,791.88,"123,014,200"
333,"Jan 31, 2022",785.17,793.01,782.76,792.38,792.38,"161,038,200"
334,"Jan 28, 2022",776.88,789.13,769.15,788.58,788.58,"144,456,300"
335,"Jan 27, 2022",777.05,791.83,776.46,779.49,779.49,"147,826,100"
336,"Jan 26, 2022",778.52,785.07,770.29,775.02,775.02,"167,004,500"
337,"Jan 25, 2022",784.15,784.95,771.30,780.26,780.26,"149,365,400"
338,"Jan 24, 2022",789.72,793.80,772.69,789.21,789.21,"188,894,900"
339,"Jan 21, 2022",794.48,802.17,790.79,792.02,792.02,"166,475,900"
340,"Jan 20, 2022",795.97,803.04,791.15,791.89,791.89,"146,791,500"
341,"Jan 19, 2022",792.68,803.00,792.68,797.67,797.67,"129,957,900"
