,Date,Open,High,Low,Close*,Adj Close**,Volume
0,"May 26, 2023",604.77,610.46,599.85,602.51,602.51,"138,167,500"
1,"May 25, 2023",616.43,616.43,599.83,604.77,604.77,"162,236,500"
2,"May 24, 2023",613.23,621.22,611.35,616.43,616.43,"137,879,400"
3,"May 23, 2023",606.94,620.61,606.94,613.23,613.23,"139,637,800"
4,"May 22, 2023",609.3,613.02,606.52,606.94,606.94,"136,684,400"
5,"May 19, 2023",604.88,614.14,604.88,609.3,609.3,"147,607,200"
6,"May 18, 2023",601.93,605.56,593.73,604.88,604.88,"149,947,700"
7,"May 17, 2023",589.71,604.92,589.71,601.93,601.93,"151,136,400"
8,"May 16, 2023",605.06,605.06,589.3,589.71,589.71,"163,101,500"
9,"May 15, 2023",603.84,608.47,599.88,605.06,605.06,"169,167,000"
10,"May 12, 2023",603.17,609.84,599.3,603.84,603.84,"124,351,400"
11,"May 11, 2023",610.73,610.73,598.63,603.13,603.13,"148,738,600"
12,"May 10, 2023",617.83,621.09,605.97,610.73,610.73,"154,717,200"
13,"May 09, 2023",617.61,623.66,612.57,617.83,617.83,"132,870,500"
14,"May 08, 2023",617.15,628.51,617.15,617.61,617.61,"127,825,300"
15,"May 05, 2023",600.65,621.73,600.65,617.15,617.15,"157,786,200"
16,"May 04, 2023",607.37,613.4,599.19,600.65,600.65,"180,646,300"
17,"May 03, 2023",619.28,619.28,607.12,607.37,607.37,"166,407,900"
18,"May 02, 2023",646.97,646.97,613.44,619.28,619.28,"190,040,200"
19,"May 01, 2023",655.2,655.2,643.83,646.97,646.97,"119,438,300"
20,"Apr 28, 2023",645.68,659.15,641.38,655.2,655.2,"155,028,200"
21,"Apr 27, 2023",642.83,647.38,636.98,645.68,645.68,"149,322,600"
22,"Apr 26, 2023",651.16,652.97,639.21,642.83,642.83,"134,091,300"
23,"Apr 25, 2023",663.35,663.35,647.36,651.16,651.16,"130,153,700"
24,"Apr 24, 2023",653.3,666.59,652.15,663.35,663.35,"125,676,800"
25,"Apr 21, 2023",657.19,659.45,650.66,653.3,653.3,"131,080,600"
26,"Apr 20, 2023",663.08,663.08,648.77,657.19,657.19,"136,198,200"
27,"Apr 19, 2023",664.75,664.75,656.18,663.08,663.08,"127,424,400"
28,"Apr 18, 2023",661.8,666.58,657.29,664.75,664.75,"134,786,800"
29,"Apr 17, 2023",670.32,670.34,659.8,661.8,661.8,"125,313,600"
30,"Apr 14, 2023",669.04,673.85,666.3,670.32,670.32,"107,683,200"
31,"Apr 13, 2023",664.99,670.63,662.12,669.04,669.04,"122,461,200"
32,"Apr 12, 2023",664.24,670.57,663.12,664.99,664.99,"127,797,800"
33,"Apr 11, 2023",658.37,668.29,657.94,664.24,664.24,"120,095,900"
34,"Apr 10, 2023",654.14,665.68,654.14,658.37,658.37,"124,413,300"
35,"Apr 06, 2023",663.91,663.91,652.68,654.14,654.14,"119,695,400"
36,"Apr 05, 2023",654.61,663.99,650.76,663.91,663.91,"151,151,400"
37,"Apr 04, 2023",666.07,667.5,648.74,654.61,654.61,"174,185,000"
38,"Apr 03, 2023",634.9,669.67,634.9,666.07,666.07,"261,783,700"
39,"Mar 31, 2023",630.9,636.16,630.36,634.9,634.9,"143,534,900"
40,"Mar 30, 2023",628.71,634.17,627.65,630.9,630.9,"120,290,700"
41,"Mar 29, 2023",619.44,629.32,619.44,628.71,628.71,"147,523,200"
42,"Mar 28, 2023",610.6,622.41,607.2,619.44,619.44,"136,099,400"
43,"Mar 27, 2023",598.03,614.15,598.03,610.6,610.6,"154,714,600"
44,"Mar 24, 2023",596.32,600.26,582.54,598.03,598.03,"174,281,600"
45,"Mar 23, 2023",604.56,613.07,590.57,596.32,596.32,"156,882,800"
46,"Mar 22, 2023",617.6,620.84,604.34,604.56,604.56,"153,120,600"
47,"Mar 21, 2023",596.98,619.5,596.98,617.6,617.6,"199,715,100"
48,"Mar 20, 2023",584.64,599.76,584.53,596.98,596.98,"184,689,400"
49,"Mar 17, 2023",593.72,595.4,579.94,584.64,584.64,"394,949,700"
50,"Mar 16, 2023",588.2,595.35,572.55,593.72,593.72,"250,687,000"
51,"Mar 15, 2023",621.92,621.92,579.8,588.2,588.2,"300,947,900"
52,"Mar 14, 2023",616.47,635.88,611.07,621.92,621.92,"179,871,900"
53,"Mar 13, 2023",628.78,628.78,602.92,616.47,616.47,"216,188,400"
54,"Mar 10, 2023",637.81,646.39,625.63,628.78,628.78,"163,570,900"
55,"Mar 09, 2023",646.63,659.12,637.43,637.81,637.81,"149,613,600"
56,"Mar 08, 2023",653.32,658.31,640.42,646.63,646.63,"142,272,300"
57,"Mar 07, 2023",664.95,664.95,651.44,653.32,653.32,"131,747,800"
58,"Mar 06, 2023",664.3,665.72,657.61,664.95,664.95,"137,163,400"
59,"Mar 03, 2023",655.85,666.89,646.79,664.3,664.3,"139,057,700"
60,"Mar 02, 2023",650.37,658.17,646.82,655.85,655.85,"126,741,500"
61,"Mar 01, 2023",638.01,653.82,636.31,650.37,650.37,"144,209,200"
62,"Feb 28, 2023",647.35,652.72,637.51,638.01,638.01,"198,633,100"
63,"Feb 27, 2023",645.32,649.74,641.64,647.35,647.35,"144,380,600"
64,"Feb 24, 2023",645.39,646.29,633.5,645.32,645.32,"166,210,800"
65,"Feb 23, 2023",637.29,649.82,637.29,645.39,645.39,"148,950,900"
66,"Feb 22, 2023",642.23,645.42,631.78,637.29,637.29,"159,173,600"
67,"Feb 21, 2023",644.2,648.63,640.46,642.23,642.23,"157,132,800"
68,"Feb 17, 2023",668.58,668.58,641.76,644.2,644.2,"230,404,700"
69,"Feb 16, 2023",675.54,677.37,667.96,668.58,668.58,"153,335,000"
70,"Feb 15, 2023",687.78,687.78,666.89,675.54,675.54,"202,758,200"
71,"Feb 14, 2023",687.91,692.8,680.63,687.78,687.78,"126,588,800"
72,"Feb 13, 2023",692.1,692.1,679.37,687.91,687.91,"129,924,100"
73,"Feb 10, 2023",665.97,693.42,665.97,692.1,692.1,"175,863,900"
74,"Feb 09, 2023",670.76,673.9,665.44,665.97,665.97,"141,191,600"
75,"Feb 08, 2023",676.54,680.19,667.31,670.76,670.76,"143,635,900"
76,"Feb 07, 2023",656.34,677.92,656.34,676.54,676.54,"149,269,200"
77,"Feb 06, 2023",658.95,664.19,648.1,656.34,656.34,"148,021,300"
78,"Feb 03, 2023",660.47,673.79,657.96,658.95,658.95,"170,803,200"
79,"Feb 02, 2023",677.53,677.53,653.18,660.47,660.47,"192,910,000"
80,"Feb 01, 2023",690.59,690.75,668.31,677.53,677.53,"186,342,100"
81,"Jan 31, 2023",684.53,691.97,674.88,690.59,690.59,"168,708,000"
82,"Jan 30, 2023",700.58,700.58,683.33,684.53,684.53,"136,560,900"
83,"Jan 27, 2023",714.77,714.77,699.39,700.58,700.58,"143,289,900"
84,"Jan 26, 2023",691.78,714.94,691.78,714.77,714.77,"156,928,500"
85,"Jan 25, 2023",692.41,692.41,677.85,691.78,691.78,"135,699,700"
86,"Jan 24, 2023",693.91,693.91,674.45,692.41,692.41,"132,063,800"
87,"Jan 23, 2023",695.32,702.4,692.25,693.91,693.91,"143,941,700"
88,"Jan 20, 2023",686.38,696.12,681.83,695.32,695.32,"155,873,900"
89,"Jan 19, 2023",678.87,689.62,673.12,686.38,686.38,"145,109,500"
90,"Jan 18, 2023",691.07,702.37,678.14,678.87,678.87,"162,566,100"
91,"Jan 17, 2023",690.21,698.63,688.75,691.07,691.07,"130,973,000"
92,"Jan 13, 2023",689.26,691.95,681.5,690.21,690.21,"105,943,000"
93,"Jan 12, 2023",676.61,693.53,676.61,689.26,689.26,"150,233,700"
94,"Jan 11, 2023",674.21,681.38,669.01,676.61,676.61,"144,061,000"
95,"Jan 10, 2023",669.19,675.51,663.96,674.21,674.21,"128,082,200"
96,"Jan 09, 2023",672.35,682.95,667.17,669.19,669.19,"162,646,400"
97,"Jan 06, 2023",661.25,680.83,661.25,672.35,672.35,"140,554,500"
98,"Jan 05, 2023",648.34,664.38,647.46,661.25,661.25,"147,204,700"
99,"Jan 04, 2023",647.97,652.14,636.34,648.34,648.34,"155,197,700"
100,"Jan 03, 2023",672.34,672.34,640.55,647.97,647.97,"147,124,800"
101,"Dec 30, 2022",667.27,673.25,664.62,672.34,672.34,"96,876,700"
102,"Dec 29, 2022",660.95,670.26,658.3,667.27,667.27,"89,610,600"
103,"Dec 28, 2022",675.96,675.96,658.54,660.95,660.95,"107,996,000"
104,"Dec 27, 2022",668.33,678.27,668.33,675.96,675.96,"104,760,500"
105,"Dec 23, 2022",647.84,668.4,647.84,668.33,668.33,"116,864,200"
106,"Dec 22, 2022",663.17,663.91,634.8,647.84,647.84,"135,888,100"
107,"Dec 21, 2022",650.86,665.98,650.86,663.17,663.17,"129,378,200"
108,"Dec 20, 2022",641.14,654.84,640.92,650.86,650.86,"137,078,600"
109,"Dec 19, 2022",640.28,649.22,636.12,641.14,641.14,"128,668,800"
110,"Dec 16, 2022",648.88,648.88,632.07,640.28,640.28,"419,429,800"
111,"Dec 15, 2022",652.33,652.33,637.53,648.88,648.88,"156,536,100"
112,"Dec 14, 2022",656.54,663.48,646.95,652.33,652.33,"163,357,800"
113,"Dec 13, 2022",645.12,662.42,645.12,656.54,656.54,"195,709,600"
114,"Dec 12, 2022",629.47,646.46,629.47,645.12,645.12,"178,657,700"
115,"Dec 09, 2022",644.46,649.23,628.81,629.47,629.47,"191,402,400"
116,"Dec 08, 2022",647.47,662.75,640.84,644.46,644.46,"179,610,100"
117,"Dec 07, 2022",649.35,657.26,641.87,647.47,647.47,"168,397,600"
118,"Dec 06, 2022",667.01,670.24,644.87,649.35,649.35,"171,293,800"
119,"Dec 05, 2022",687.2,696.46,661.69,667.01,667.01,"168,423,200"
120,"Dec 02, 2022",691.37,695.33,683.33,687.2,687.2,"138,547,600"
121,"Dec 01, 2022",694.3,701.73,689.47,691.37,691.37,"131,315,900"
122,"Nov 30, 2022",690.53,699.6,683.54,694.3,694.3,"245,360,000"
123,"Nov 29, 2022",681.81,695.28,681.81,690.53,690.53,"142,062,300"
124,"Nov 28, 2022",701.0,701.0,679.16,681.81,681.81,"169,838,400"
125,"Nov 25, 2022",703.13,708.8,699.95,701.0,701.0,"60,155,900"
126,"Nov 23, 2022",711.39,711.39,696.1,703.13,703.13,"129,317,700"
127,"Nov 22, 2022",689.46,713.05,689.46,711.39,711.39,"170,208,200"
128,"Nov 21, 2022",699.19,699.19,666.73,689.46,689.46,"200,807,100"
129,"Nov 18, 2022",705.52,705.52,684.14,699.19,699.19,"174,609,800"
130,"Nov 17, 2022",704.68,706.02,689.82,705.52,705.52,"130,730,800"
131,"Nov 16, 2022",720.16,720.16,700.99,704.68,704.68,"148,398,500"
132,"Nov 15, 2022",712.28,721.49,710.84,720.16,720.16,"162,427,500"
133,"Nov 14, 2022",716.02,724.74,711.96,712.28,712.28,"162,927,900"
134,"Nov 11, 2022",694.74,718.54,694.74,716.02,716.02,"191,848,100"
135,"Nov 10, 2022",679.63,695.34,678.91,694.74,694.74,"175,182,200"
136,"Nov 09, 2022",714.51,714.51,678.01,679.63,679.63,"204,139,700"
137,"Nov 08, 2022",714.13,717.95,706.17,714.51,714.51,"163,569,100"
138,"Nov 07, 2022",701.99,716.53,701.99,714.13,714.13,"182,631,400"
139,"Nov 04, 2022",694.92,715.07,692.65,701.99,701.99,"210,186,200"
140,"Nov 03, 2022",681.01,698.73,676.26,694.92,694.92,"188,161,800"
141,"Nov 02, 2022",696.69,698.39,679.4,681.01,681.01,"214,920,800"
142,"Nov 01, 2022",689.83,701.18,689.83,696.69,696.69,"179,958,300"
143,"Oct 31, 2022",685.71,699.92,679.49,689.83,689.83,"200,326,600"
144,"Oct 28, 2022",681.19,695.24,672.91,685.71,685.71,"181,626,100"
145,"Oct 27, 2022",679.34,693.55,679.34,681.19,681.19,"188,243,800"
146,"Oct 26, 2022",670.22,684.81,670.22,679.34,679.34,"185,247,500"
147,"Oct 25, 2022",670.52,673.99,664.5,670.22,670.22,"183,486,000"
148,"Oct 24, 2022",667.35,675.03,663.71,670.52,670.52,"185,238,400"
149,"Oct 21, 2022",649.41,668.57,649.41,667.35,667.35,"225,110,400"
150,"Oct 20, 2022",648.23,659.79,646.08,649.41,649.41,"198,495,300"
151,"Oct 19, 2022",629.74,650.73,629.74,648.23,648.23,"193,406,800"
152,"Oct 18, 2022",625.03,636.23,618.05,629.74,629.74,"160,067,500"
153,"Oct 17, 2022",617.48,635.66,617.48,625.03,625.03,"153,170,700"
154,"Oct 14, 2022",641.24,643.16,616.85,617.48,617.48,"167,712,000"
155,"Oct 13, 2022",616.12,643.74,609.74,641.24,641.24,"199,871,100"
156,"Oct 12, 2022",611.54,620.12,603.77,616.12,616.12,"147,888,000"
157,"Oct 11, 2022",616.18,622.04,602.21,611.54,611.54,"171,585,300"
158,"Oct 10, 2022",629.14,636.74,614.32,616.18,616.18,"162,724,800"
159,"Oct 07, 2022",633.72,642.46,624.55,629.14,629.14,"219,608,700"
160,"Oct 06, 2022",622.39,635.43,617.75,633.72,633.72,"202,988,000"
161,"Oct 05, 2022",609.84,627.0,604.78,622.39,622.39,"242,704,800"
162,"Oct 04, 2022",584.45,610.05,584.45,609.84,609.84,"218,681,000"
163,"Oct 03, 2022",552.56,587.55,552.56,584.45,584.45,"216,361,600"
