,Date,Open,High,Low,Close*,Adj Close**,Volume
104,"Feb 15, 2023",88.49,88.49,88.49,88.49,88.49,-
105,"Feb 14, 2023",88.61,88.61,88.61,88.61,88.61,-
106,"Feb 13, 2023",88.45,88.45,88.45,88.45,88.45,-
107,"Feb 12, 2023",85.90,85.90,85.90,85.90,85.90,-
108,"Feb 11, 2023",85.90,85.90,85.90,85.90,85.90,-
109,"Feb 10, 2023",85.90,85.90,85.90,85.90,85.90,-
110,"Feb 09, 2023",91.87,91.87,91.87,91.87,91.87,-
111,"Feb 08, 2023",91.89,91.89,91.89,91.89,91.89,-
112,"Feb 07, 2023",90.65,90.65,90.65,90.65,90.65,-
113,"Feb 06, 2023",90.64,90.64,90.64,90.64,90.64,-
114,"Feb 05, 2023",91.22,91.22,91.22,91.22,91.22,-
115,"Feb 04, 2023",91.22,91.22,91.22,91.22,91.22,-
116,"Feb 03, 2023",91.22,91.22,91.22,91.22,91.22,-
117,"Feb 02, 2023",90.85,90.85,90.85,90.85,90.85,-
118,"Feb 01, 2023",89.57,89.57,89.57,89.57,89.57,-
119,"Jan 31, 2023",87.66,87.66,87.66,87.66,87.66,-
120,"Jan 30, 2023",89.39,89.39,89.39,89.39,89.39,-
121,"Jan 29, 2023",91.24,91.24,91.24,91.24,91.24,-
122,"Jan 28, 2023",91.24,91.24,91.24,91.24,91.24,-
123,"Jan 27, 2023",91.24,91.24,91.24,91.24,91.24,-
124,"Jan 26, 2023",87.96,87.96,87.96,87.96,87.96,-
125,"Jan 25, 2023",88.26,88.26,88.26,88.26,88.26,-
126,"Jan 24, 2023",88.30,88.30,88.30,88.30,88.30,-
127,"Jan 23, 2023",88.54,88.54,88.54,88.54,88.54,-
128,"Jan 22, 2023",88.37,88.37,88.37,88.37,88.37,-
129,"Jan 21, 2023",88.37,88.37,88.37,88.37,88.37,-
130,"Jan 20, 2023",88.37,88.37,88.37,88.37,88.37,-
131,"Jan 19, 2023",86.82,86.82,86.82,86.82,86.82,-
132,"Jan 18, 2023",87.18,87.18,87.18,87.18,87.18,-
133,"Jan 17, 2023",85.11,85.11,85.11,85.11,85.11,-
134,"Jan 16, 2023",80.33,80.33,80.33,80.33,80.33,-
135,"Jan 15, 2023",80.33,80.33,80.33,80.33,80.33,-
136,"Jan 14, 2023",80.33,80.33,80.33,80.33,80.33,-
137,"Jan 13, 2023",80.23,80.23,80.23,80.23,80.23,-
138,"Jan 12, 2023",83.48,83.48,83.48,83.48,83.48,-
139,"Jan 11, 2023",84.71,84.71,84.71,84.71,84.71,-
140,"Jan 10, 2023",85.06,85.06,85.06,85.06,85.06,-
141,"Jan 09, 2023",84.55,84.55,84.55,84.55,84.55,-
142,"Jan 08, 2023",84.93,84.93,84.93,84.93,84.93,-
143,"Jan 07, 2023",84.93,84.93,84.93,84.93,84.93,-
144,"Jan 06, 2023",84.89,84.89,84.89,84.89,84.89,-
145,"Jan 05, 2023",84.43,84.43,84.43,84.43,84.43,-
146,"Jan 04, 2023",87.01,87.01,87.01,87.01,87.01,-
147,"Jan 03, 2023",86.65,86.65,86.65,86.65,86.65,-
148,"Jan 02, 2023",85.40,85.40,85.40,85.40,85.40,-
149,"Jan 01, 2023",85.40,85.40,85.40,85.40,85.40,-
150,"Dec 31, 2022",85.40,85.40,85.40,85.40,85.40,-
151,"Dec 30, 2022",85.29,85.29,85.29,85.29,85.29,-
152,"Dec 29, 2022",85.97,85.97,85.97,85.97,85.97,-
153,"Dec 28, 2022",85.74,85.74,85.74,85.74,85.74,-
154,"Dec 27, 2022",85.35,85.35,85.35,85.35,85.35,-
155,"Dec 26, 2022",87.17,87.17,87.17,87.17,87.17,-
156,"Dec 25, 2022",87.17,87.17,87.17,87.17,87.17,-
157,"Dec 24, 2022",87.17,87.17,87.17,87.17,87.17,-
158,"Dec 23, 2022",87.15,87.15,87.15,87.15,87.15,-
159,"Dec 22, 2022",87.55,87.55,87.55,87.55,87.55,-
160,"Dec 21, 2022",88.16,88.16,88.16,88.16,88.16,-
161,"Dec 20, 2022",88.37,88.37,88.37,88.37,88.37,-
162,"Dec 19, 2022",88.15,88.15,88.15,88.15,88.15,-
163,"Dec 18, 2022",88.72,88.72,88.72,88.72,88.72,-
164,"Dec 17, 2022",88.72,88.72,88.72,88.72,88.72,-
165,"Dec 16, 2022",88.61,88.61,88.61,88.61,88.61,-
166,"Dec 15, 2022",89.27,89.27,89.27,89.27,89.27,-
167,"Dec 14, 2022",89.13,89.13,89.13,89.13,89.13,-
168,"Dec 13, 2022",89.48,89.48,89.48,89.48,89.48,-
169,"Dec 12, 2022",89.19,89.19,89.19,89.19,89.19,-
170,"Dec 11, 2022",89.20,89.20,89.20,89.20,89.20,-
171,"Dec 10, 2022",89.20,89.20,89.20,89.20,89.20,-
172,"Dec 09, 2022",89.18,89.18,89.18,89.18,89.18,-
173,"Dec 08, 2022",89.34,89.34,89.34,89.34,89.34,-
